,Entry_Date,Entry_Price,Exit_Date,Exit_Price,Position_Size,PnL,Balance,Sys_Trade,FTMO_Phase,Strat_Return,Strat_Duration,Entry_Hour,Return_Percentage
12,2020-02-10 10:00:00-05:00,3334.6,2020-02-10 22:15:00-05:00,3363.313704742246,62.85103744872088,1749.4053020874496,105325.10671798914,True,challenge,1.0168901130108,1,10,1.68901130107999
13,2020-02-11 10:15:00-05:00,3374.8,2020-02-11 14:00:00-05:00,3361.4,73.82049768872427,-1053.2510671798914,104271.85565080924,True,challenge,0.99,1,10,-1.0000000000000009
14,2020-02-13 11:00:00-05:00,3376.0,2020-02-18 11:15:00-05:00,3360.8,64.85740978175652,-1042.7185565080924,103229.13709430116,True,challenge,0.9900000000000001,4,11,-0.9999999999999898
15,2020-02-19 10:45:00-05:00,3386.8,2020-02-19 22:30:00-05:00,3378.6,114.14348566033115,-1032.2913709430115,102196.84572335814,True,challenge,0.99,1,10,-1.0000000000000009
16,2020-02-20 10:00:00-05:00,3386.6,2020-02-20 11:00:00-05:00,3378.8,118.25214618995508,-1021.9684572335814,101174.87726612456,True,challenge,0.99,1,10,-1.0000000000000009
17,2020-02-24 10:00:00-05:00,3255.6,2020-02-24 12:00:00-05:00,3231.0,39.63577845123029,-1011.7487726612457,100163.12849346331,True,challenge,0.99,1,10,-1.0000000000000009
18,2020-02-26 10:45:00-05:00,3179.2,2020-02-26 12:00:00-05:00,3140.6,25.29521027752882,-1001.6312849346332,99161.49720852869,True,challenge,0.99,1,10,-1.0000000000000009
19,2020-02-28 11:45:00-05:00,2949.2,2020-02-28 14:00:00-05:00,2884.2,14.994148511934453,-991.614972085287,98169.8822364434,True,challenge,0.99,1,11,-1.0000000000000009
20,2020-03-02 11:15:00-05:00,3010.0,2020-03-02 16:45:00-05:00,3068.7589293697824,18.710705409280315,1079.452453275284,99249.33468971869,True,challenge,1.0109957598876955,1,11,1.0995759887695522
21,2020-03-03 10:45:00-05:00,3109.2,2020-03-03 11:00:00-05:00,3064.2,21.560990106925477,-992.4933468971868,98256.8413428215,True,challenge,0.99,1,10,-1.0000000000000009
22,2020-03-05 11:15:00-05:00,3077.6,2020-03-05 12:15:00-05:00,3042.8,27.459786894051195,-982.5684134282151,97274.27292939328,True,challenge,0.99,1,11,-1.0000000000000009
23,2020-03-06 10:30:00-05:00,2963.2,2020-03-06 14:30:00-05:00,2923.2,23.71918454151796,-972.7427292939328,96301.53020009934,True,challenge,0.9899999999999999,1,10,-1.000000000000012
24,2020-03-12 10:00:00-04:00,2584.4,2020-03-12 10:00:00-04:00,2548.0,25.753099516155675,-963.0153020009934,95338.51489809835,True,funded,0.99,1,10,-1.0000000000000009
25,2020-03-12 11:00:00-04:00,2573.6,2020-03-12 11:00:00-04:00,2548.0,35.92367988564344,-953.3851489809836,94385.12974911736,True,funded,0.99,1,11,-1.0000000000000009
26,2020-03-17 11:15:00-04:00,2487.8,2020-03-18 09:30:00-04:00,2389.8,9.512171200518468,-944.8025146112246,93440.32723450614,True,funded,0.9899899219599255,2,11,-1.0010078040074477
27,2020-03-18 10:15:00-04:00,2429.9,2020-03-18 11:00:00-04:00,2376.2,17.053271052202877,-934.4032723450615,92505.92396216108,True,funded,0.99,1,10,-1.0000000000000009
28,2020-03-19 10:15:00-04:00,2421.4,2020-03-20 15:15:00-04:00,2315.0,8.582642160649348,-925.0592396216109,91580.86472253947,True,funded,0.99,2,10,-1.0000000000000009
29,2020-03-24 10:30:00-04:00,2387.2,2020-03-24 19:15:00-04:00,2445.9733393643587,19.800187983160832,1142.8830174258837,92723.74773996536,True,funded,1.0124794958083052,1,10,1.2479495808305208
30,2020-03-26 10:00:00-04:00,2541.4,2020-03-26 19:00:00-04:00,2609.4107265953044,19.62207398722656,1313.8138499883164,94037.56158995368,True,funded,1.0141691193681341,1,10,1.4169119368134142
31,2020-03-30 10:45:00-04:00,2581.6,2020-03-31 20:00:00-04:00,2538.2,21.1623442511207,-940.3756158995369,93097.18597405414,True,funded,0.99,2,10,-1.0000000000000009
32,2020-04-01 10:15:00-04:00,2500.0,2020-04-01 12:15:00-04:00,2477.4,39.571446997459184,-930.9718597405414,92166.2141143136,True,funded,0.99,1,10,-1.0000000000000009
33,2020-04-02 10:15:00-04:00,2482.4,2020-04-03 10:15:00-04:00,2515.9040666975734,25.89441076675532,841.8525368103265,93008.06665112393,True,funded,1.0091340687571932,2,10,0.9134068757193248
34,2020-04-06 10:00:00-04:00,2602.2,2020-04-06 18:30:00-04:00,2641.3176280033113,27.86387549732679,1062.6776160371526,94070.74426716108,True,funded,1.0114256499925247,1,10,1.1425649992524711
35,2020-04-08 11:15:00-04:00,2699.0,2020-04-08 15:30:00-04:00,2728.7803364092847,33.902443575058136,977.5042199019774,95048.24848706306,True,funded,1.0103911606899363,1,11,1.0391160689936285
36,2020-04-09 10:00:00-04:00,2807.2,2020-04-09 14:45:00-04:00,2771.2,25.69245882800627,-950.4824848706307,94097.76600219242,True,funded,0.99,1,10,-1.0000000000000009
37,2020-04-14 10:00:00-04:00,2831.6,2020-04-15 04:45:00-04:00,2801.8,30.58750522947492,-940.9776600219242,93156.7883421705,True,funded,0.9900000000000001,2,10,-0.9999999999999898
38,2020-04-20 10:15:00-04:00,2841.6,2020-04-20 14:45:00-04:00,2825.0,53.251027782856895,-931.5678834217051,92225.2204587488,True,funded,0.99,1,10,-1.0000000000000009
39,2020-04-21 10:00:00-04:00,2779.6,2020-04-21 10:45:00-04:00,2756.2,37.902983660639855,-922.252204587488,91302.9682541613,True,funded,0.9899999999999999,1,10,-1.000000000000012
40,2020-04-23 10:30:00-04:00,2828.6,2020-04-23 12:45:00-04:00,2805.0,37.21433125170559,-913.0296825416129,90389.93857161968,True,funded,0.99,1,10,-1.0000000000000009
41,2020-04-27 10:15:00-04:00,2861.4,2020-04-27 12:00:00-04:00,2870.0207213611634,83.23142460335156,645.9297803154845,91035.86835193518,True,funded,1.007146036279289,1,10,0.7146036279289003
42,2020-04-29 10:00:00-04:00,2925.1,2020-04-29 13:30:00-04:00,2942.6142771407476,56.233458603687396,934.9016116847947,91970.76996361997,True,funded,1.0102695962438735,1,10,1.026959624387347
43,2020-04-30 10:30:00-04:00,2925.4,2020-04-30 11:45:00-04:00,2901.4,36.88337498533063,-919.7076996361997,91051.06226398377,True,funded,0.99,1,10,-1.0000000000000009
44,2020-05-04 10:15:00-04:00,2818.0,2020-05-04 22:45:00-04:00,2850.458777282963,40.788766785578105,1286.3224833113434,92337.38474729512,True,funded,1.0141274846369384,1,10,1.4127484636938359
45,2020-05-05 10:00:00-04:00,2886.4,2020-05-05 15:30:00-04:00,2867.6,46.85580854453789,-923.3738474729511,91414.01089982217,True,funded,0.99,1,10,-1.0000000000000009
46,2020-05-07 11:45:00-04:00,2897.8,2020-05-07 15:00:00-04:00,2879.8,48.358516436075625,-914.1401089982218,90499.87079082394,True,funded,0.99,1,11,-1.0000000000000009
47,2020-05-08 11:30:00-04:00,2918.6,2020-05-11 00:15:00-04:00,2946.162855617159,52.94110046519112,1411.855027963426,91911.72581878737,True,funded,1.0156006303172156,2,11,1.5600630317215591
48,2020-05-11 11:15:00-04:00,2915.0,2020-05-11 14:00:00-04:00,2934.9020429987763,68.2177058349164,1298.0975501364478,93209.82336892381,True,funded,1.014123307320937,1,11,1.4123307320937029
49,2020-05-14 11:00:00-04:00,2800.8,2020-05-14 13:45:00-04:00,2822.527101306853,48.28636633798092,1005.4936800947434,94215.31704901856,True,funded,1.0107874217947501,1,11,1.0787421794750118
50,2020-05-15 10:00:00-04:00,2840.7,2020-05-18 00:15:00-04:00,2881.7839691862105,35.63320039886637,1430.446746874002,95645.76379589256,True,funded,1.0151827408926488,2,10,1.5182740892648816
51,2020-05-18 10:45:00-04:00,2943.6,2020-05-18 16:00:00-04:00,2951.8,65.16833136705091,477.2456521161945,96123.00944800876,True,funded,1.004989720748476,1,10,0.4989720748475923
52,2020-05-19 10:15:00-04:00,2956.8,2020-05-19 14:45:00-04:00,2940.4,55.59477293488852,-961.2300944800876,95161.77935352868,True,funded,0.9900000000000001,1,10,-0.9999999999999898
53,2020-05-20 10:00:00-04:00,2967.6,2020-05-20 21:30:00-04:00,2957.0,83.03664855572757,-951.6177935352868,94210.16155999339,True,funded,0.99,1,10,-1.0000000000000009
54,2020-05-25 10:30:00-04:00,2991.2,2020-05-25 18:00:00-04:00,2987.6,212.9776399090803,-942.1016155999339,93268.05994439345,True,funded,0.99,1,10,-1.0000000000000009
55,2020-05-28 10:45:00-04:00,3051.0,2020-05-28 15:45:00-04:00,3033.7,51.253071792482054,-932.6805994439345,92335.37934494951,True,funded,0.99,1,10,-1.0000000000000009
56,2020-06-01 10:15:00-04:00,3048.0,2020-06-02 06:45:00-04:00,3073.8185592839127,49.910532252690196,1243.6896100555662,93579.06895500507,True,funded,1.013469264098752,2,10,1.3469264098751932
57,2020-06-02 10:30:00-04:00,3072.0,2020-06-02 11:00:00-04:00,3055.0,52.29161177247476,-935.7906895500507,92643.27826545502,True,funded,0.99,1,10,-1.0000000000000009
58,2020-06-03 10:30:00-04:00,3108.4,2020-06-03 15:45:00-04:00,3121.529723105186,88.59930602447675,1087.404910593419,93730.68317604845,True,funded,1.0117375478389012,1,10,1.173754783890124
59,2020-06-04 10:00:00-04:00,3120.0,2020-06-04 12:30:00-04:00,3108.8,77.69223598004156,-937.3068317604846,92793.37634428797,True,funded,0.9900000000000001,1,10,-0.9999999999999898
60,2020-06-05 10:15:00-04:00,3184.6,2020-06-05 12:00:00-04:00,3198.260244135148,63.214641331705266,807.9557204415393,93601.3320647295,True,funded,1.008707040871579,1,10,0.870704087157903
61,2020-06-09 11:00:00-04:00,3212.6,2020-06-10 06:15:00-04:00,3196.0,53.506512680879304,-936.013320647295,92665.31874408221,True,funded,0.99,2,11,-1.0000000000000009
62,2020-06-15 10:00:00-04:00,2996.2,2020-06-15 14:45:00-04:00,3063.9015822462165,28.099182543927505,1874.8797720140233,94540.19851609624,True,funded,1.0202328098303095,1,10,2.0232809830309506
63,2020-06-18 10:15:00-04:00,3114.8,2020-06-19 09:45:00-04:00,3144.4,41.24570110355098,1182.8761917822644,95723.0747078785,True,funded,1.0125118860585096,2,10,1.2511886058509614
64,2020-06-22 10:00:00-04:00,3095.8,2020-06-22 20:30:00-04:00,3129.903048544889,52.3203707186143,1737.427845928584,97460.50255380709,True,funded,1.0181505645449727,1,10,1.8150564544972658
65,2020-06-23 11:30:00-04:00,3150.6,2020-06-23 15:00:00-04:00,3140.2,86.5718772801842,-974.6050255380708,96485.89752826902,True,funded,0.99,1,11,-1.0000000000000009
66,2020-06-25 10:15:00-04:00,3053.2,2020-06-26 00:45:00-04:00,3086.5928441969663,35.550332417877655,1153.686445646254,97639.58397391527,True,funded,1.0119570473530417,2,10,1.1957047353041705
67,2020-06-29 10:30:00-04:00,3030.4,2020-06-30 12:30:00-04:00,3075.372629767063,33.96488950136876,1495.318489023157,99134.90246293844,True,funded,1.0153146749316613,2,10,1.5314674931661276
68,2020-07-01 10:30:00-04:00,3119.4,2020-07-01 11:15:00-04:00,3102.8,56.68672555341319,-991.3490246293843,98143.55343830906,True,funded,0.99,1,10,-1.0000000000000009
69,2020-07-02 10:00:00-04:00,3163.2,2020-07-02 10:15:00-04:00,3151.0,75.11042572177725,-981.4355343830906,97162.11790392596,True,funded,0.9899999999999999,1,10,-1.000000000000012
70,2020-07-03 10:00:00-04:00,3130.0,2020-07-03 10:15:00-04:00,3125.6,185.88868827677743,-971.6211790392596,96190.4967248867,True,funded,0.99,1,10,-1.0000000000000009
71,2020-07-06 10:00:00-04:00,3180.2,2020-07-06 10:00:00-04:00,3169.0,79.74208060407345,-961.9049672488669,95228.59175763784,True,funded,0.9900000000000001,1,10,-0.9999999999999898
72,2020-07-06 11:00:00-04:00,3179.8,2020-07-06 14:15:00-04:00,3169.0,81.66257910141064,-952.2859175763783,94276.30584006147,True,funded,0.9900000000000001,1,11,-0.9999999999999898
73,2020-07-07 10:00:00-04:00,3169.6,2020-07-07 15:00:00-04:00,3158.8,80.84164296557213,-942.7630584006148,93333.54278166086,True,funded,0.99,1,10,-1.0000000000000009
74,2020-07-10 10:45:00-04:00,3163.6,2020-07-12 19:15:00-04:00,3199.078916922425,43.789406972481345,1513.569206480939,94847.1119881418,True,funded,1.0162167765346881,2,10,1.6216776534688115
75,2020-07-13 10:15:00-04:00,3214.0,2020-07-13 11:45:00-04:00,3226.089566044859,112.31799046207477,1263.021371347449,96110.13335948925,True,funded,1.013316392506557,1,10,1.3316392506556918
76,2020-07-14 10:45:00-04:00,3162.0,2020-07-14 22:30:00-04:00,3214.743698376055,36.77312821518843,1905.132280353742,98015.265639843,True,funded,1.0198223872318208,1,10,1.9822387231820837
77,2020-07-15 10:45:00-04:00,3238.4,2020-07-15 11:00:00-04:00,3221.0,53.57981628562775,-980.1526563984298,97035.11298344456,True,funded,0.9899999999999999,1,10,-1.000000000000012
78,2020-07-16 10:30:00-04:00,3210.4,2020-07-17 09:45:00-04:00,3219.2,84.67992366968888,672.4393893574879,97707.55237280205,True,funded,1.0069298563033797,2,10,0.6929856303379722
79,2020-07-20 10:30:00-04:00,3234.8,2020-07-21 02:30:00-04:00,3270.153827205556,47.65076096705898,1641.5161606689949,99349.06853347104,True,funded,1.0168002996780208,2,10,1.680029967802077
80,2020-07-21 10:00:00-04:00,3276.0,2020-07-21 10:15:00-04:00,3267.6,107.44463971029354,-993.4906853347104,98355.57784813634,True,funded,0.9900000000000001,1,10,-0.9999999999999898
81,2020-07-21 11:30:00-04:00,3273.0,2020-07-21 11:45:00-04:00,3267.6,157.83157717441114,-983.5557784813634,97372.02206965498,True,funded,0.9900000000000001,1,11,-0.9999999999999898
82,2020-07-22 10:00:00-04:00,3265.4,2020-07-22 11:00:00-04:00,3254.2,80.72668505804398,-973.7202206965499,96398.30184895844,True,funded,0.9900000000000001,1,10,-0.9999999999999898
83,2020-07-22 11:45:00-04:00,3266.2,2020-07-23 03:15:00-04:00,3284.4,74.92054831949878,1298.6175407592991,97696.91938971773,True,funded,1.013471373622266,2,11,1.3471373622266025
84,2020-07-23 10:00:00-04:00,3277.8,2020-07-23 10:00:00-04:00,3269.8,110.45104476104287,-976.9691938971772,96719.95019582055,True,funded,0.99,1,10,-1.0000000000000009
85,2020-07-23 11:45:00-04:00,3276.4,2020-07-23 12:00:00-04:00,3269.8,130.0269597240834,-967.1995019582055,95752.75069386234,True,funded,0.99,1,11,-1.0000000000000009
86,2020-07-24 10:30:00-04:00,3221.4,2020-07-24 13:00:00-04:00,3203.2,50.13302668097946,-957.5275069386234,94795.22318692371,True,funded,0.99,1,10,-1.0000000000000009
87,2020-07-27 10:00:00-04:00,3235.0,2020-07-29 00:45:00-04:00,3216.0,47.62385009440592,-947.9522318692372,93847.27095505448,True,funded,0.9900000000000001,3,10,-0.9999999999999898
88,2020-07-29 10:15:00-04:00,3240.6,2020-07-29 15:00:00-04:00,3254.2,74.08513567861627,943.2897366862815,94790.56069174076,True,funded,1.0100513283666825,1,10,1.0051328366682544
89,2020-07-30 11:45:00-04:00,3235.4,2020-07-30 18:30:00-04:00,3271.868238443784,63.28225549781297,2252.16657835644,97042.7272700972,True,funded,1.0237593971585472,1,11,2.3759397158547246
90,2020-08-03 10:15:00-04:00,3296.8,2020-08-04 04:00:00-04:00,3284.6,74.26363636161167,-970.427272700972,96072.29999739623,True,funded,0.9900000000000001,2,10,-0.9999999999999898
91,2020-08-04 10:00:00-04:00,3293.8,2020-08-04 20:00:00-04:00,3304.7540479882914,115.14734939445327,1164.2117114758146,97236.51170887204,True,funded,1.0121180789000301,1,10,1.2118078900030138
92,2020-08-05 10:00:00-04:00,3326.8,2020-08-05 15:45:00-04:00,3319.8,124.02116885752827,-972.3651170887206,96264.14659178333,True,funded,0.99,1,10,-1.0000000000000009
93,2020-08-06 10:00:00-04:00,3330.0,2020-08-06 10:30:00-04:00,3320.8,95.76414659178506,-962.6414659178332,95301.5051258655,True,funded,0.9900000000000001,1,10,-0.9999999999999898
94,2020-08-07 10:00:00-04:00,3345.2,2020-08-07 14:00:00-04:00,3334.8,84.64420100523981,-953.015051258655,94348.49007460685,True,funded,0.99,1,10,-1.0000000000000009
95,2020-08-12 10:00:00-04:00,3370.2,2020-08-12 15:30:00-04:00,3382.240230261825,86.0995321785391,962.7785671222251,95311.26864172907,True,funded,1.01020449364225,1,10,1.0204493642250068
96,2020-08-13 10:00:00-04:00,3383.4,2020-08-13 14:15:00-04:00,3369.4,64.06166800116829,-953.1126864172907,94358.15595531178,True,funded,0.9900000000000001,1,10,-0.9999999999999898
97,2020-08-14 10:00:00-04:00,3371.6,2020-08-14 15:15:00-04:00,3364.8,123.49757362541467,-943.5815595531178,93414.57439575867,True,funded,0.99,1,10,-1.0000000000000009
98,2020-08-17 11:30:00-04:00,3386.4,2020-08-17 15:00:00-04:00,3381.6,165.91888284956366,-934.1457439575867,92480.42865180108,True,funded,0.99,1,11,-1.0000000000000009
99,2020-08-19 11:30:00-04:00,3396.0,2020-08-19 14:00:00-04:00,3390.8,153.3007144196731,-924.8042865180107,91555.62436528306,True,funded,0.9899999999999999,1,11,-1.000000000000012
100,2020-08-20 10:00:00-04:00,3370.8,2020-08-20 20:45:00-04:00,3393.7825484417967,56.20717553412503,1241.8183940622905,92797.44275934534,True,funded,1.0135635402267342,1,10,1.3563540226734228
101,2020-08-21 10:00:00-04:00,3389.6,2020-08-24 08:15:00-04:00,3424.627126650446,79.5667609994375,2718.3416058935154,95515.78436523885,True,funded,1.0292932814209448,2,10,2.9293281420944783
102,2020-08-26 10:30:00-04:00,3451.6,2020-08-26 12:45:00-04:00,3466.6,131.9663671739412,1868.9224138699649,97384.70677910882,True,funded,1.0195666342091008,1,10,1.9566634209100764
103,2020-08-27 10:00:00-04:00,3495.0,2020-08-27 12:45:00-04:00,3477.0,51.53441849952596,-973.8470677910881,96410.85971131774,True,funded,0.9900000000000001,1,10,-0.9999999999999898
104,2020-09-01 10:00:00-04:00,3506.5,2020-09-01 21:00:00-04:00,3539.5498692939864,73.21439672619573,2356.1547248578763,98767.01443617561,True,funded,1.024438685972855,1,10,2.4438685972854923
105,2020-09-02 10:30:00-04:00,3551.6,2020-09-02 11:30:00-04:00,3538.8,72.25515767365998,-987.670144361756,97779.34429181386,True,funded,0.9900000000000001,1,10,-0.9999999999999898
106,2020-09-07 10:15:00-04:00,3427.2,2020-09-07 20:00:00-04:00,3437.8883530626103,115.80874320454156,1140.1577405437051,98919.50203235756,True,funded,1.011660517349564,1,10,1.1660517349564081
107,2020-09-08 10:15:00-04:00,3373.6,2020-09-08 14:30:00-04:00,3342.0,30.37638951615983,-989.1950203235757,97930.30701203398,True,funded,0.99,1,10,-1.0000000000000009
108,2020-09-09 10:00:00-04:00,3381.8,2020-09-09 13:45:00-04:00,3412.7901888077677,59.40872378782428,1788.5605879829225,99718.8676000169,True,funded,1.0182636064621255,1,10,1.8263606462125548
109,2020-09-11 11:15:00-04:00,3365.4,2020-09-11 12:00:00-04:00,3344.2,45.0994852727344,-997.188676000169,98721.67892401674,True,funded,0.99,1,11,-1.0000000000000009
110,2020-09-14 10:00:00-04:00,3388.4,2020-09-16 06:15:00-04:00,3420.4053324969072,46.330980624536004,1440.7736552964093,100162.45257931315,True,funded,1.0145942985471845,3,10,1.4594298547184525
111,2020-09-16 11:15:00-04:00,3420.4,2020-09-16 13:15:00-04:00,3407.2,71.18746612807944,-1001.6245257931315,99160.82805352002,True,funded,0.99,1,11,-1.0000000000000009
112,2020-09-17 10:00:00-04:00,3351.6,2020-09-17 12:15:00-04:00,3332.0,48.363151006627675,-991.6082805352003,98169.21977298481,True,funded,0.99,1,10,-1.0000000000000009
113,2020-09-24 10:00:00-04:00,3233.8,2020-09-24 14:00:00-04:00,3266.9417025165358,39.7029348670667,1279.0605085040597,99448.28028148887,True,funded,1.0130291400039837,1,10,1.3029140003983697
114,2020-09-25 10:30:00-04:00,3253.0,2020-09-25 15:45:00-04:00,3296.3275817684644,48.50405896151437,2057.7603335882195,101506.04061507709,True,funded,1.020691763877301,1,10,2.0691763877300984
115,2020-09-28 10:30:00-04:00,3352.4,2020-09-29 01:15:00-04:00,3370.313198345543,71.13101451765947,1212.2791599603836,102718.31977503747,True,funded,1.0119429262792101,2,10,1.194292627921012
116,2020-09-29 10:15:00-04:00,3357.2,2020-09-29 10:30:00-04:00,3346.6,89.6651927851213,-1027.1831977503748,101691.13657728709,True,funded,0.99,1,10,-1.0000000000000009
117,2020-09-30 10:00:00-04:00,3363.0,2020-09-30 14:30:00-04:00,3378.4,47.28557783985398,685.3694364618724,102376.50601374896,True,funded,1.006739716552789,1,10,0.6739716552788932
118,2020-10-02 10:15:00-04:00,3359.8,2020-10-06 10:45:00-04:00,3405.2,26.80960684572322,1190.708465319246,103567.2144790682,True,funded,1.0116306808239708,3,10,1.1630680823970785
119,2020-10-07 11:00:00-04:00,3405.0,2020-10-07 15:30:00-04:00,3419.5203557304676,71.57445449935337,977.0269769452954,104544.24145601351,True,funded,1.0094337477536655,1,11,0.9433747753665456
120,2020-10-08 10:00:00-04:00,3441.0,2020-10-08 10:00:00-04:00,3434.0,133.3900531487353,-1045.4424145601351,103498.79904145337,True,funded,0.99,1,10,-1.0000000000000009
121,2020-10-08 11:15:00-04:00,3443.2,2020-10-08 11:30:00-04:00,3434.0,102.99879904145523,-1034.9879904145334,102463.81105103884,True,funded,0.99,1,11,-1.0000000000000009
122,2020-10-09 11:45:00-04:00,3471.0,2020-10-09 12:15:00-04:00,3474.978590413191,145.66258721577356,458.00170328463923,102921.81275432347,True,funded,1.004469887451839,1,11,0.4469887451838961
123,2020-10-12 10:15:00-04:00,3509.0,2020-10-12 13:00:00-04:00,3536.424732738013,111.32805734165484,2959.0797729637534,105880.89252728723,True,funded,1.0287507545171901,1,10,2.8750754517190114
124,2020-10-14 10:00:00-04:00,3527.0,2020-10-14 10:15:00-04:00,3513.8,75.27206609092043,-1058.8089252728723,104822.08360201436,True,funded,0.99,1,10,-1.0000000000000009
125,2020-10-15 10:00:00-04:00,3465.2,2020-10-16 10:45:00-04:00,3509.748922199035,40.7508139070373,1777.8041871663336,106599.88778918069,True,funded,1.0169602065335417,2,10,1.6960206533541689
126,2020-10-20 10:00:00-04:00,3457.2,2020-10-20 11:00:00-04:00,3439.4,57.042950424291526,-1065.9988778918068,105533.88891128889,True,funded,0.99,1,10,-1.0000000000000009
127,2020-10-21 10:00:00-04:00,3463.4,2020-10-21 11:00:00-04:00,3440.4,44.1318860971802,-1055.3388891128889,104478.550022176,True,funded,0.99,1,10,-1.0000000000000009
128,2020-10-29 10:00:00-04:00,3286.8,2020-10-29 14:45:00-04:00,3328.273841809915,36.35613637138998,1473.7437395896143,105952.29376176561,True,funded,1.0141057062839867,1,10,1.4105706283986663
129,2020-11-02 10:00:00-05:00,3315.6,2020-11-02 12:45:00-05:00,3298.6,59.24286166391327,-1059.5229376176562,104892.77082414796,True,funded,0.99,1,10,-1.0000000000000009
130,2020-11-03 10:00:00-05:00,3362.2,2020-11-03 19:00:00-05:00,3387.1897300646956,45.38816122789078,1092.9273682355686,105985.69819238353,True,funded,1.0104194727591653,1,10,1.0419472759165327
131,2020-11-04 10:00:00-05:00,3433.2,2020-11-04 13:00:00-05:00,3470.4579421434896,35.397885299457556,1285.5340542495117,107271.23224663304,True,funded,1.0121293162773342,1,10,1.2129316277334157
132,2020-11-05 10:00:00-05:00,3506.4,2020-11-05 11:30:00-05:00,3516.111292357143,98.86225208021577,875.990431372378,108147.22267800542,True,funded,1.0081661263045654,1,10,0.8166126304565369
133,2020-11-06 11:45:00-05:00,3511.2,2020-11-08 20:45:00-05:00,3553.950634223236,44.117714212297464,1845.7660916853677,109992.98876969078,True,funded,1.017067161282365,2,11,1.7067161282364962
134,2020-11-11 11:30:00-05:00,3573.8,2020-11-11 14:30:00-05:00,3564.8,111.72753956090895,-1099.9298876969078,108893.05888199387,True,funded,0.99,1,11,-1.0000000000000009
135,2020-11-12 10:15:00-05:00,3567.6,2020-11-12 11:30:00-05:00,3554.2,76.33314005774167,-1088.9305888199387,107804.12829317393,True,funded,0.99,1,10,-1.0000000000000009
136,2020-11-16 10:30:00-05:00,3621.4,2020-11-16 13:15:00-05:00,3608.2,76.64580592369417,-1078.0412829317393,106726.08701024219,True,funded,0.99,1,10,-1.0000000000000009
137,2020-11-17 11:00:00-05:00,3610.8,2020-11-18 00:15:00-05:00,3597.0,72.75759384263073,-1067.260870102422,105658.82614013978,True,funded,0.9900000000000001,2,11,-0.9999999999999898
138,2020-11-18 11:15:00-05:00,3619.0,2020-11-18 13:15:00-05:00,3610.6,114.30307189145515,-1056.5882614013979,104602.23787873838,True,funded,0.99,1,11,-1.0000000000000009
139,2020-11-19 10:00:00-05:00,3565.4,2020-11-23 18:45:00-05:00,3593.0945218202246,52.05111893936848,1394.8899540819468,105997.12783282032,True,funded,1.0133351827108994,3,10,1.3335182710899396
140,2020-11-24 10:15:00-05:00,3611.8,2020-11-24 14:15:00-05:00,3633.198836226103,77.57141752413155,1592.8809254062387,107590.00875822656,True,funded,1.0150275857277806,1,10,1.5027585727780624
141,2020-12-01 10:00:00-05:00,3664.8,2020-12-01 20:00:00-05:00,3652.8,83.66406934236448,-1075.9000875822653,106514.10867064429,True,funded,0.99,1,10,-1.0000000000000009
142,2020-12-02 10:00:00-05:00,3656.8,2020-12-02 18:15:00-05:00,3669.3757080385253,92.99483216722885,1090.0799926929326,107604.18866333722,True,funded,1.0102341371138317,1,10,1.0234137113831698
143,2020-12-03 10:15:00-05:00,3676.4,2020-12-03 13:45:00-05:00,3668.2,119.00465407037109,-1076.0418866333723,106528.14677670384,True,funded,0.99,1,10,-1.0000000000000009
144,2020-12-04 10:30:00-05:00,3685.4,2020-12-06 19:00:00-05:00,3697.9431645302216,84.14932283865264,983.1793432010214,107511.32611990486,True,funded,1.009229291721951,2,10,0.9229291721950972
145,2020-12-07 10:00:00-05:00,3695.4,2020-12-07 13:00:00-05:00,3690.0,172.59891309661822,-1075.1132611990486,106436.21285870581,True,funded,0.99,1,10,-1.0000000000000009
146,2020-12-08 10:15:00-05:00,3687.8,2020-12-08 14:45:00-05:00,3703.942474972739,99.00580641000458,1513.9941070013288,107950.20696570714,True,funded,1.0142244266902953,1,10,1.4224426690295333
147,2020-12-10 10:00:00-05:00,3672.8,2020-12-11 03:45:00-05:00,3645.0,37.5700024355617,-1079.5020696570714,106870.70489605007,True,funded,0.99,2,10,-1.0000000000000009
148,2020-12-11 10:15:00-05:00,3658.0,2020-12-11 11:30:00-05:00,3644.0,71.87209790273653,-1068.7070489605005,105801.99784708957,True,funded,0.99,1,10,-1.0000000000000009
149,2020-12-14 10:30:00-05:00,3696.6,2020-12-14 10:45:00-05:00,3683.4,75.2157127479221,-1058.0199784708957,104743.97786861868,True,funded,0.99,1,10,-1.0000000000000009
150,2020-12-16 10:30:00-05:00,3700.2,2020-12-17 03:45:00-05:00,3721.5002728165396,82.73331576874678,1691.0555442762386,106435.03341289492,True,funded,1.0161446565109198,2,10,1.6144656510919786
151,2020-12-24 10:30:00-05:00,3703.0,2020-12-24 11:15:00-05:00,3697.0,155.78681384249253,-1064.3503341289493,105370.68307876597,True,funded,0.99,1,10,-1.0000000000000009
152,2020-12-28 10:30:00-05:00,3738.4,2020-12-29 01:00:00-05:00,3755.1013858042,93.63453846318315,1483.918920701286,106854.60199946725,True,funded,1.0140828442726526,2,10,1.4082844272652606
153,2020-12-31 10:15:00-05:00,3735.8,2020-12-31 15:30:00-05:00,3748.0751962325407,132.94325249932953,1520.5499102219956,108375.15190968924,True,funded,1.0142300835131983,1,10,1.4230083513198322
